M1,M2,M3,Inclination,Orientation
84.5863322529586,-77.3235192418802,-26.0178415895521,18.2646225424655,8.47713976207858
93.3399814469673,-83.4346870847456,-25.9730935857524,19.4374098533187,9.54106509185701
100.992405758735,-88.4446300453695,-26.1667533205066,20.2380610762345,10.3797607123695
107.527562369997,-92.4272596793239,-26.2966428526628,21.0104654798504,11.0301251056225
112.979255790666,-95.265692596402,-26.0525628319371,21.4647637156096,11.5840034061755
117.301076439338,-96.9965980954922,-26.1477311217083,21.7233395685522,11.8997031512926
120.523391079154,-97.6325812480874,-26.0514742121263,21.8847417794405,12.0389318955093
122.669690979714,-97.2653153014085,-26.0089034479481,21.7775986717511,12.0232328519228
123.695285432998,-97.0647800731128,-25.839823602605,21.6055394458733,11.9491494090123
123.604185143573,-97.3380809413902,-25.8219473193969,21.4790876604879,12.0120028791382
123.040394673164,-97.2527102299157,-26.1712796870882,21.5425140884089,11.9526444515626
122.960753539641,-97.3088600938385,-26.2283462834832,21.5040113245761,11.9391799433771
123.559494435552,-97.3077141782482,-26.4388509774143,21.4764520546303,11.8934579113256
123.678096699144,-97.162182898285,-26.1197707813059,21.5379304260478,11.8921401083968
123.246086521616,-97.1994251549685,-25.9159696935779,21.3075440966257,11.9280645621515
123.173320881634,-97.4217327794793,-26.2216426772802,21.3823723846698,11.9227360546568
123.591007114284,-97.3650099577613,-26.2585984550661,21.4419599953634,11.9015939120165
123.232908492328,-97.1702043074168,-26.0592664381401,21.398587090272,11.8868116009021
122.806054934955,-96.9988899266727,-26.03692108413,21.2815891085063,11.8582210069251
122.976223400109,-97.2406781162179,-25.9473104849715,21.2653171071246,11.89294224931
122.84673493841,-96.982847108409,-25.9708590503514,21.2715623470915,11.868820726135
123.340051600017,-97.3042764314774,-26.2485143978718,21.1767951277769,11.8509444429269
123.823627979108,-97.3781879870493,-26.4489350346086,21.3858101314406,11.8332400470574
123.432870762828,-97.1467130378165,-26.0357751685397,21.3508597059376,11.8374226389618
123.287339482865,-97.4612668673433,-26.1858328150845,21.1699769300148,11.8410895688507
123.783520933448,-97.508249406544,-26.1992400274906,21.4040874851053,11.8547832601543
123.688409939457,-97.4566832049822,-25.9596290775669,21.2543736132376,11.8725449518034
123.214573842884,-97.3369350257999,-26.2014745628916,21.2343773861875,11.8547259643748
123.027789601671,-97.1633288138753,-26.3178995868622,21.2479564859321,11.7809290003619
123.240356943664,-97.2338026226764,-26.135412529113,21.2642857830934,11.7726784081121
123.43974625637,-97.3707395357126,-26.0660273401226,21.2515661200415,11.838110188316
123.46323752597,-97.3403727725707,-26.3604703510404,21.2985486592422,11.7804706341258
123.409379493228,-97.4085547501913,-26.2137931554869,21.31762815382,11.7796111974331
123.365834700798,-97.4286082730208,-25.8499076597993,21.2984340676832,11.8335265259549
123.608768805934,-97.2676071325891,-26.2160276908879,21.1614398588674,11.820806862903
123.489020626751,-97.3077141782482,-26.2250231282714,21.3141904070493,11.7501038709839
123.290777229636,-97.2383862850374,-25.9282882861732,21.2092818347608,11.789752550407
122.988828471602,-97.3953767209032,-25.8712216897782,21.1656797465514,11.8040764952852
123.209417222727,-97.2005710705588,-26.387342071632,21.170893662487,11.7291336156821
123.363542869618,-97.0309755632,-26.0883726941327,21.2269289348508,11.7249510237777
123.114306228736,-97.1209299370356,-25.8656067033859,21.026049931878,11.7495309131888
123.585277536333,-97.4097006657815,-26.1723683068989,21.1762794657613,11.7522811106054
123.164153556912,-97.3054223470677,-25.9596290775669,21.1844727622316,11.7526248852825
122.896582266586,-97.2360944538569,-25.9439873297598,21.0549843005321,11.7556042658172
123.138943413926,-97.0859795115326,-25.9159696935779,21.1153167563593,11.7070174447901
123.587569367514,-97.3535508018587,-26.1275630073197,21.0381966371347,11.7465515326541
123.291923145226,-97.1421293754554,-25.9932044043615,21.2437165982482,11.706559078554
123.369272447569,-97.4532454582115,-26.1197707813059,20.9897817034462,11.7507914203381
123.362396954027,-97.3334972790291,-26.1197707813059,21.3145341817263,11.7349204894129
123.100555241653,-96.9576369654233,-25.8779252959812,21.0009543804512,11.6922924294552
0,0,0,-0.00248090725291624,0
0.567650487074526,-0.582205333944235,0.495994093384285,-0.00077349302342659,0.0773493023426653
2.2426083763436,-2.22805524834728,2.12728916091762,0.0310772308078958,0.545398525185034
5.02263970536402,-5.03160076527986,4.81886726552574,0.0701586820137695,1.37481222941641
8.88084582452776,-8.90439438990764,7.58097647471446,0.0761976571744479,2.48869947893025
13.9315260843855,-13.8889553202073,9.22685503700726,0.460795577156014,3.57938193774128
20.0233852495549,-19.9808144853767,9.88741807901359,1.31814097390002,4.68198191869104
27.2035204507959,-27.1543033761941,9.73403727725707,2.53373969120548,5.85625891981166
35.4630508422838,-35.5548386810637,9.3925544313591,4.01001988135058,7.10782792749543
44.8074195230724,-44.9473931124228,9.82021012964474,5.57404855781997,8.66455425686588
55.3599270106738,-55.4169936070688,9.57504148910827,7.17081890749211,10.386177839675
66.7421346814042,-67.00856005614,9.25704991281066,9.24099563539109,12.2430767579145
77.4289434761843,-78.61439315431,9.39702350216112,11.3390811374909,14.1897008668714
86.988171330147,-89.0439438990764,9.71610369826947,13.0751432567373,16.0876808590218
95.5859760038801,-98.3413300406642,9.61423180229521,14.6785656464109,17.7640407760156
102.931867895252,-106.559263696226,9.41157663015744,16.1530152364006,19.235453689691
109.172524199817,-113.753894729683,9.66012572168519,17.4130640194523,20.4973932334667
114.286745479155,-119.725833828332,9.65451073529291,18.3813626932234,21.5537555203494
118.363340191511,-124.653270866457,9.37015178156948,19.2506542599958,22.4005298457732
121.263079592668,-128.458283583921,9.15964708763842,19.9750448003797,23.0629263527239
123.085085381184,-131.185562688744,9.14400533983135,20.5119062544173,23.520891518372
123.821909105722,-132.870631564223,9.54931568410689,20.7657265576603,23.9060910440385
123.46209161038,-133.406920060466,9.46640869115146,20.7852071226947,23.995816234756
123.113160313145,-133.312954982064,9.47425821294475,20.8166625056474,23.9669964576609
123.30796596349,-132.741716060319,9.52467849891627,20.6844238465312,23.8932567894275
123.027789601671,-132.311997713971,9.68252837147481,20.5134532404642,23.8183139098244
123.146391865263,-132.753748174017,9.66797524347849,20.4487090096144,23.8378517706384
123.117171017711,-133.124451867466,9.70716555666543,20.6019752198119,23.9287228769461
123.296506807587,-133.015016928596,9.45747054954742,20.5197557762106,23.8987571842608
123.532565419181,-132.682128449625,9.3321073839728,20.6015741493553,23.7956820769168
123.354948502691,-132.799011839832,9.6119972668942,20.4444691219304,23.8230121637445
123.453497243453,-133.263680611683,9.55825382571093,20.4568450103053,23.9158313265557
123.46209161038,-132.905009031931,9.56272289651295,20.5441064825037,23.8372215170637
123.335467937656,-132.610508725234,9.52467849891627,20.3070738426581,23.7754566667486
123.410525408818,-132.778385359207,9.39364305116985,20.4193735705037,23.7362663535617
123.385888223628,-133.096376935505,9.59406368790661,20.4119824149465,23.8422635456609
123.340051600017,-132.81218986912,9.43506789975781,20.4203475987554,23.7963123304914
123.210563138318,-132.621967881137,9.42612975815377,20.3589838188969,23.7304794798309
123.287339482865,-133.041945944967,9.75529401145642,20.3684376225166,23.8210641072411
123.390471885989,-133.093512146529,9.74412133445137,20.4013253999571,23.8345286154266
122.786001412126,-132.756040005197,9.97026777618951,20.3779487219157,23.7912130061147
122.91262508485,-132.921051850195,9.74744448966313,20.2161454405708,23.8037607818281
123.142954118492,-132.675825913879,9.68590882246608,20.4228113172745,23.7546582987854
123.37614794111,-132.7909904307,9.71833823367048,20.1787885923283,23.7476109179053
123.210563138318,-132.691295774347,9.60414774510091,20.3770319894435,23.7242915356435
122.843297191639,-132.479874347944,9.54370069771461,20.2078948483209,23.6821791377013
123.244940606025,-133.106690175817,9.69484696407012,20.3206529424027,23.7895514285089
122.848453811795,-132.933083963893,9.64671850927913,20.3687813971936,23.7849677661478
122.944137763582,-132.883809593511,9.36677133057821,20.2278337795915,23.7074465764666
122.922365367367,-132.773228739051,9.46978914214273,20.4361039381215,23.6912891666439
123.344635262378,-132.596184780356,9.38470490956581,20.2139682009493,23.6494632475994
123.35036484033,-132.460966740705,9.37462085237151,20.3262679287949,23.6118199204593
123.344635262378,-132.83453522313,9.6421921426976,20.2049727635657,23.6670530519099
123.289631314046,-132.996109321357,9.54370069771461,20.3059279270678,23.7113426894735
123.214573842884,-132.981212418684,9.62093540849824,20.2606069654729,23.6908880961873
122.929240860908,-132.754894089607,10.0351838943778,20.2599767118983,23.7050401537271
123.126338342433,-132.864901986272,9.62208132408851,20.0476385530228,23.6987376179806
123.248378352796,-132.829951560769,9.23132410780929,20.3746828624835,23.5970949051244
123.097117494882,-133.058561721026,9.73627181265808,20.2403242595253,23.6828666870555
123.405368788662,-132.883809593511,9.75643992704668,20.2335060617633,23.6788559824896
123.497042035883,-132.624259712317,9.27383757620799,20.1694493802676,23.5644936065815
123.210563138318,-132.827659729589,9.25704991281066,20.295901165653,23.527595124575
122.95846170846,-133.092366230939,9.62763901470128,20.2622112472993,23.6475724868754
0.0335887913028518,-0.0279906498697466,0.0212728916091762,0.0104392910272832,0
0.88674386121217,-0.888984126191131,0.788218038761474,0.0249465823999962,0.205118890656836
2.84608763322105,-2.8561659608374,2.68486303924918,0.0432583135323767,0.790796348839561
5.88473492222966,-5.92283661560586,5.66978407580838,0.033403439456127,1.76350679763316
10.0464138671624,-10.0699051367628,9.7508249406544,0.0834398437049014,3.09013327647907
15.3568158955529,-15.3914798421583,15.0097180632627,0.0986518731656249,4.79319302672593
21.7386490008381,-21.7699897922317,21.3009092453581,0.15035558459823,6.79785776032965
29.168479209197,-29.2367757783766,28.0074375331439,0.237576949750996,9.03783626039361
37.6944349754208,-37.8008332379765,33.679490521821,0.766462831280356,11.1893500768894
47.4407908452731,-47.6098706906162,38.2889359836485,1.93606449679271,13.3956959543791
58.1592269103445,-58.3649187587964,41.7340739099906,3.0263401555692,15.7867634250191
69.4883213934663,-70.0962296141001,44.0953475752838,4.31756013450721,18.321987076914
79.8955267842225,-83.2226927005472,45.3683452045054,6.0579286045418,20.7837002436935
89.1848915166785,-96.3909817060389,45.5295755280553,8.13719817264951,23.1555163324171
97.4039710878302,-108.451170335748,45.0850748705928,10.1514885972114,25.2314570157351
104.569954231531,-119.547070996251,44.9182868564302,12.0947551734889,27.1492040518175
110.51954797617,-129.432311835643,44.8757160922519,13.6242087118112,28.923253272881
115.375365289904,-138.187679903037,45.2396015879395,15.0392998742253,30.6038530775588
119.152876033201,-145.955268731626,45.1086234359726,16.1295239668002,31.9440586561493
121.816556822764,-152.504176329971,45.1030084495804,17.2282278347431,33.0958184159213
123.358386249461,-157.933524396631,44.7649060546737,18.0112319575688,34.0233797904585
123.83508713501,-162.297743922142,44.792866395076,18.7528112318067,34.7754441923473
123.298798638768,-165.568187016749,45.1545173553626,19.1537670968392,35.4055258796526
123.185925953127,-167.770063823437,45.2798805209372,19.3960136526205,35.8476774101551
123.282182862709,-168.961816037309,45.2048803455546,19.628004263869,36.0534838501661
123.592153029875,-169.102763654911,45.0526454593884,19.6365413350165,36.0671775414697
123.144100034082,-168.647262207782,45.0280082741977,19.5933403172636,35.9614095324886
122.716673518915,-168.258223864888,44.9899065808215,19.468206334807,35.8853207372952
122.919500578391,-168.114984416106,44.742503404884,19.4385844167988,35.8390830432281
122.960753539641,-168.165404702077,44.7570565328804,19.4657999120675,35.7838499117775
123.097117494882,-168.564183327488,45.3045177061279,19.3988784415962,35.9099006267063
123.264994128855,-168.736643623823,45.3280662715077,19.3522396770725,35.9846716189709
123.553191899806,-168.159675124126,44.6361051423282,19.3708035096348,35.7807559396838
123.487874711161,-168.196917380809,44.8376716946553,19.4355477404846,35.7480973453614
123.06904256292,-168.803679685853,45.5408055008398,19.3129347723266,35.9834684076011
123.075918056462,-168.695390662573,45.6885713162041,19.2980378696532,36.0035219304307
123.299944554358,-168.304633446294,45.0100746952101,19.1668878303477,35.8621732423719
123.262702297675,-167.974036798503,44.6876140481105,19.3676522417616,35.7054119896241
123.04440537773,-168.065710045724,44.9809684392175,19.2594778100409,35.7046098487109
123.078209887642,-168.304633446294,45.3370044131118,19.2543211898847,35.7965122790499
123.612206552704,-168.583090934728,45.1679245677687,19.2147298062411,35.7936474900742
123.437454425189,-168.795658276721,44.9865834256098,19.3630685794005,35.8675017498666
122.997422838529,-168.553870087176,44.6999326407058,19.3561930858589,35.7592700223664
122.837567613687,-168.33213542046,45.0571145301904,19.4063841887124,35.7411645560403
123.415109071179,-168.039926944943,45.2944909447131,19.1695234362053,35.7410499644812
123.74685163456,-168.485688109555,45.3246858205165,19.1974264808282,35.7716459107412
123.692993601818,-168.696536578163,45.07951717998,19.2757498114226,35.8238423658776
123.102847072833,-168.556161918356,45.2821723521178,19.3195810827501,35.7965695748294
122.95731579287,-168.207230621122,45.4433453798881,19.1958221990018,35.7797819114321
123.295360891997,-168.503449801204,45.3269203559175,19.1421933493776,35.7691821922222
123.614498383885,-168.697109535959,45.1959422039506,19.2964335878268,35.8003510962773
123.432297805033,-168.304633446294,45.2362211369483,19.2383356674005,35.7407634855837
122.883404237298,-168.025603000065,45.3582611473111,19.1523919981309,35.7309659072869
122.919500578391,-168.24275400442,44.9462471968326,19.0681099064672,35.6392353642865
122.842151276049,-168.59225825945,44.9126718700379,19.2909904887731,35.6984219045235
123.169883134863,-168.337864998412,44.6551273411266,19.1973691850487,35.6567678728175
123.257545677518,-168.512617125926,45.12541109937,19.3034809687069,35.6502934497325
123.635697822305,-168.803679685853,45.4042123624806,19.1164675443762,35.7777765591491
123.554337815396,-168.950356881406,45.4333186184733,19.2295121173555,35.7646558256406
123.37500202552,-168.709714607451,45.4053009822914,19.1582934634208,35.8124405057545
122.847307896205,-167.919032850171,44.5331446265432,19.1459748708254,35.5220654951822
123.161288767936,-167.84970495696,44.481635720761,19.2618842327804,35.4326840791418
123.649448809388,-168.435267823584,45.0514995437981,19.222865806932,35.6258281518804
0.13883340333815,-0.135474724743093,0.109723136640938,0.00489878914836867,0
1.24502582966338,-1.26741702029709,1.18792485580064,0.0225573483943011,0.3100847587248
